,Survey_ID,black,white,native,asian,hawaiian,other_race,unsure_race,latinx,fst4o5,snd4o5,trd4o5,age_18-25,age_26-35,age_36-45,age_46-55,age_56-65,age_66+,age_Under 18,gender_Gender non-conforming or non-binary or other,gender_Man,gender_Prefer not to say,gender_Woman
285,592,0,1,1,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,0,0,0,1
286,597,0,1,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
287,602,1,1,1,0,0,1,0,0,False,True,False,0,0,0,1,0,0,0,0,0,0,1
288,605,0,1,1,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,1,0,0
289,606,0,1,0,0,0,0,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
290,607,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
291,608,0,1,0,0,0,1,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
292,609,1,0,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
293,612,0,0,0,0,0,1,0,1,False,False,True,0,1,0,0,0,0,0,0,1,0,0
294,613,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
295,616,0,1,0,0,0,0,0,0,True,False,False,0,0,0,0,0,1,0,0,1,0,0
296,617,0,0,1,0,0,0,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
297,621,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
298,622,1,0,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
299,630,0,0,0,0,0,1,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
300,631,1,0,0,0,0,0,1,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
301,633,0,1,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,0,0,1
302,634,0,0,1,0,0,0,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
303,635,0,1,0,0,0,0,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
304,637,0,0,0,0,0,1,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
305,639,0,1,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
306,641,0,1,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
307,642,0,1,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
308,646,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
309,647,1,0,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
310,653,1,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
311,654,0,1,1,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
312,655,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
313,658,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,0,0,1
314,659,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
315,661,1,0,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
316,662,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
317,663,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
318,665,0,1,0,0,0,1,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
319,668,0,1,0,0,0,0,0,1,False,False,False,0,0,1,0,0,0,0,0,1,0,0
320,669,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
321,670,0,1,0,0,0,0,0,1,True,False,True,0,1,0,0,0,0,0,0,1,0,0
322,671,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
323,673,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
324,674,0,1,1,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
325,675,1,0,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
326,679,0,1,0,0,0,0,0,0,True,False,True,0,0,0,1,0,0,0,0,1,0,0
327,680,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
328,684,0,1,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
329,687,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
330,688,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
331,689,0,0,0,0,0,1,0,1,False,False,True,1,0,0,0,0,0,0,0,1,0,0
332,691,1,0,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,0,0,1
333,692,1,0,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
334,694,0,1,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
335,695,0,0,0,0,0,1,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
336,696,0,1,0,0,0,0,0,1,False,True,False,0,0,0,1,0,0,0,0,1,0,0
337,701,0,1,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
338,707,0,0,1,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
339,708,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
340,709,0,0,1,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
341,710,0,1,1,0,0,1,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
342,713,0,1,1,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,0,0,1
343,715,1,0,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
344,718,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
345,720,0,1,1,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
346,724,1,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
347,725,1,0,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
348,726,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,0,1,0
349,735,1,0,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,0,0,1
350,737,1,0,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
351,740,1,0,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
352,741,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
353,742,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
354,745,0,1,1,0,0,1,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
355,746,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
356,747,1,0,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
357,749,0,1,1,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
358,750,0,1,1,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,0,0,1
359,751,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
360,753,1,0,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
361,757,0,1,0,0,0,1,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
362,758,1,0,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
363,763,0,0,0,0,0,1,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
364,764,0,1,0,0,0,1,0,1,True,False,True,0,1,0,0,0,0,0,0,1,0,0
365,766,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
366,767,0,0,0,0,0,1,0,1,False,True,False,1,0,0,0,0,0,0,0,0,0,1
367,768,0,1,1,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
368,769,1,0,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
369,770,0,0,0,1,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
370,773,1,0,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
371,776,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
372,777,0,1,0,0,0,0,0,0,True,False,True,0,0,0,1,0,0,0,0,1,0,0
373,784,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
374,787,0,0,0,0,0,1,0,1,False,False,True,0,1,0,0,0,0,0,0,1,0,0
375,789,1,0,0,0,0,0,0,0,True,False,True,0,1,0,0,0,0,0,0,1,0,0
376,790,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
377,799,1,0,0,0,0,1,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
378,800,1,0,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
379,801,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
380,804,0,1,1,0,0,0,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
381,808,1,0,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
382,810,1,0,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
383,811,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
384,812,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
385,814,1,1,1,0,0,1,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
386,817,0,1,0,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,0,1,0,0
387,820,1,0,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
388,823,1,0,0,0,0,0,0,0,False,True,False,1,0,0,0,0,0,0,0,0,1,0
389,825,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
390,828,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,0,0,1
391,830,0,1,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
392,832,0,1,1,0,0,1,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
393,834,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
394,838,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
395,839,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
396,844,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
397,846,1,0,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,0,0,1
398,848,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
399,856,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
400,860,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
401,865,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,0,0,1
402,868,0,1,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
403,869,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,0,0,1
404,875,1,0,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
405,876,0,0,1,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,0,1,0,0
406,878,0,1,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
407,879,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
408,882,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
409,884,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,0,0,1
410,885,0,1,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
411,889,0,1,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
412,890,1,0,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,0,0,1
413,891,0,0,0,0,0,0,1,1,True,False,True,0,1,0,0,0,0,0,1,0,0,0
414,893,0,1,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
415,894,0,1,0,0,0,0,0,0,True,False,True,0,0,0,1,0,0,0,0,1,0,0
416,899,1,0,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
417,900,1,0,1,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,0,1,0
418,908,1,0,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
419,912,0,1,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,0,0,1
420,915,1,0,1,0,0,0,0,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0
421,919,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
422,921,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
423,922,0,0,1,0,0,0,0,0,False,False,False,1,0,0,0,0,0,0,0,1,0,0
424,923,1,0,0,0,0,0,0,0,False,False,True,0,0,0,0,1,0,0,0,1,0,0
425,924,1,0,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
426,929,1,0,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
427,931,0,1,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,1,0,0
428,932,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
429,934,0,1,0,0,0,0,0,0,True,True,False,1,0,0,0,0,0,0,0,1,0,0
430,936,0,1,0,0,0,0,0,0,False,True,True,0,0,0,0,1,0,0,0,1,0,0
431,937,0,1,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
432,941,0,1,0,0,0,0,0,1,False,True,False,0,1,0,0,0,0,0,0,1,0,0
433,942,1,0,0,0,0,0,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
434,943,0,1,1,1,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,0,0,1
435,944,0,1,0,0,0,0,0,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0
436,945,0,1,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
437,946,1,0,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
438,947,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
439,949,0,0,0,0,0,1,0,0,True,True,False,0,0,0,1,0,0,0,0,1,0,0
440,950,0,1,0,0,0,0,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
441,953,0,0,0,0,0,1,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
442,955,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
443,967,0,1,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
444,968,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
445,970,0,1,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
446,977,1,0,0,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,0,1,0,0
447,978,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
448,979,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
449,980,0,1,1,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
450,982,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,0,0,1
451,983,1,0,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,0,0,1
452,984,0,1,0,0,0,0,0,0,True,True,False,0,0,0,1,0,0,0,0,1,0,0
453,985,0,1,0,0,0,0,0,0,False,True,True,0,1,0,0,0,0,0,0,1,0,0
454,986,0,1,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
455,989,0,1,1,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
456,991,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
457,992,0,0,1,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
458,999,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
459,1001,1,0,0,0,0,0,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
460,1005,0,1,0,0,0,0,0,0,False,False,True,0,0,0,0,1,0,0,0,1,0,0
461,1009,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
462,1014,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
463,1015,1,0,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
464,1016,0,1,1,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0
465,1018,0,0,1,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,0,0,1
466,1019,1,0,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
467,1023,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,0,0,1
468,1026,1,0,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
469,1028,0,1,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0
470,1032,1,0,0,0,0,1,0,1,True,False,False,0,0,1,0,0,0,0,0,1,0,0
471,1034,0,1,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,1,0,0
472,1036,1,0,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
473,1039,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
474,1041,0,1,0,0,0,0,0,0,False,True,True,0,0,0,0,1,0,0,0,1,0,0
475,1042,0,1,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
476,1043,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
477,1048,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
478,1049,0,1,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
479,1051,1,0,0,0,0,0,0,0,False,True,True,0,0,0,0,1,0,0,0,1,0,0
480,1058,1,0,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
481,1059,0,1,0,0,0,0,0,0,True,True,False,0,0,0,1,0,0,0,0,1,0,0
482,1060,1,0,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
483,1064,1,0,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
484,1066,0,1,0,0,0,0,0,0,True,True,False,0,0,0,0,1,0,0,0,1,0,0
485,1067,1,0,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
486,1070,1,0,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
487,1071,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
488,1074,0,1,0,0,0,1,0,1,False,True,False,0,0,1,0,0,0,0,0,1,0,0
489,1079,0,1,0,0,0,0,0,1,False,False,True,0,1,0,0,0,0,0,0,1,0,0
490,1080,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
491,1083,0,1,1,0,0,0,0,0,True,True,False,0,0,0,1,0,0,0,0,1,0,0
492,1085,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
493,1086,0,1,1,0,0,1,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
494,1089,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,0,0,1
495,1091,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
496,1092,0,1,0,0,0,1,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
497,1093,1,0,0,0,0,0,0,0,False,False,True,0,0,0,0,1,0,0,0,1,0,0
498,1097,1,1,1,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,0,1,0,0
499,1099,0,1,0,0,0,0,0,0,True,False,True,0,1,0,0,0,0,0,0,1,0,0
500,1100,1,1,1,0,0,1,0,0,True,False,False,0,0,0,1,0,0,0,1,0,0,0
501,1101,0,0,0,0,0,1,0,1,False,True,True,0,1,0,0,0,0,0,0,1,0,0
502,1105,0,1,1,0,0,1,0,1,False,False,False,0,0,1,0,0,0,0,0,1,0,0
503,1106,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
504,1109,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
505,1113,0,1,1,0,0,1,0,0,True,False,False,0,0,0,0,1,0,0,0,0,0,1
506,1116,1,0,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
507,1118,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
508,1120,0,1,1,0,0,1,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
509,1125,1,0,0,0,0,0,1,1,False,False,True,0,0,0,1,0,0,0,0,1,0,0
510,1126,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
511,1127,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
512,1129,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
513,1131,0,1,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
514,1132,1,1,0,0,0,1,0,1,True,True,False,0,0,1,0,0,0,0,0,1,0,0
515,1137,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
516,1139,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
517,1140,0,1,1,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
518,1141,1,0,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
519,1146,1,0,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
520,1157,1,0,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
521,1175,1,0,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
522,1177,0,1,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,0,0,1
523,1179,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,0,0,1
524,1180,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
525,1181,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
526,1182,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,0,0,1
527,1183,0,0,0,0,0,1,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
528,1185,0,1,0,0,0,0,0,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0
529,1188,0,1,0,0,0,0,0,0,True,True,False,1,0,0,0,0,0,0,0,1,0,0
530,1189,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
531,1191,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
532,1192,0,1,1,0,0,0,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
533,1193,0,1,0,0,0,0,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
534,1194,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
535,1195,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,0,0,1
536,1197,0,1,0,0,0,0,0,0,False,False,False,1,0,0,0,0,0,0,0,1,0,0
537,1198,0,0,0,0,0,1,0,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0
538,1201,1,0,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
539,1205,1,0,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0
540,1207,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
541,1211,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
542,1212,0,1,0,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,0,1,0,0
543,1214,1,0,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
544,1216,1,0,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,0,0,1
545,1217,0,0,1,0,0,0,0,1,False,False,True,1,0,0,0,0,0,0,0,1,0,0
546,1218,1,1,0,0,0,0,0,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0
547,1219,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
548,1222,0,1,0,0,0,0,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
549,1223,1,0,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
550,1226,1,0,0,0,0,0,0,0,False,True,True,0,1,0,0,0,0,0,0,1,0,0
551,1230,1,0,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
552,1235,1,0,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
553,1236,0,1,1,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
554,1237,0,1,0,0,0,0,0,0,True,False,True,0,1,0,0,0,0,0,0,0,0,1
555,1238,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
556,1240,0,1,0,0,0,0,0,0,False,True,True,1,0,0,0,0,0,0,0,1,0,0
557,1241,0,1,0,0,0,0,0,0,False,False,False,1,0,0,0,0,0,0,0,1,0,0
558,1245,0,1,0,0,1,0,0,0,False,True,False,0,0,0,1,0,0,0,0,0,0,1
559,1246,0,1,0,0,0,0,1,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
560,1248,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
561,1249,1,0,0,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,0,1,0,0
562,1250,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
563,1251,1,0,0,0,0,1,0,1,False,False,True,0,1,0,0,0,0,0,0,1,0,0
564,1255,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,0,0,1
565,1256,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
566,1260,0,1,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,0,0,1
567,1262,0,0,0,0,0,1,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
568,1266,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
569,1267,0,1,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
570,1271,0,0,1,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
