,Survey_ID,p_change,r_effect,black,white,native,asian,hawaiian,other_race,unsure_race,latinx,age,gender,inBTM,fsttopic,sndtopic,trdtopic
129,270,looking from the outside before incarceration i didnt know how bad and corrupt the prison system truly is are daily and and this is skillfully hidden from a public that been about most most are people like those in the free world who just got caught honestly most people have done something illegal but just wasnt caught,i can say i personally dont look at the world politics or other people or through a race based filter,False,True,False,False,False,False,False,False,56-65,Man,True,topic 6,topic 5,topic 3
130,272,when i first got up i didnt even have an opinion but now i do as well as a lot of,because my racial identity is better informed and the truth of the better plus i or we dont try to see race in every issue,False,True,False,False,False,False,False,False,46-55,Man,True,topic 3,topic 2,topic 5
131,273,i care about who is in charge,racialism should not play a role,False,True,False,False,False,False,False,False,46-55,Man,True,topic 3,topic 5,topic 4
132,274,i have become consciously awaken,i want you to think about your question,False,False,False,False,False,True,False,True,56-65,Man,True,topic 5,topic 4,topic 6
133,275,in my past politics had no bearing now that more also curious and to make a contribution to society,i dont recognize or needs based on race,True,False,False,False,False,False,False,False,36-45,Man,True,topic 4,topic 2,topic 6
134,276,become more aware of the importance of our as of the united of and being of our need to remain free to vote we the people our country and our founding originally established our constitution to be simple sure and true and never to be since being learned a lot,i dont allow race color background to get in the way of what i believe know is true or right nor to effect my,False,True,False,False,False,False,False,False,26-35,Man,True,topic 2,topic 6,topic 3
135,280,i used to care about what the political were before i was but now i see that it does not really matter because the decision in the end will only better the people out the and make worse for us on the inside so why should we as care,i dont think that my race anything to do with my political i am only one person,False,True,False,False,False,False,False,False,26-35,Man,True,topic 5,topic 6,topic 4
136,282,i never really thought about it much before i got locked up now i thank about it and a lot of other thing that i never really thought about,if your black its most likely that you dont like trump regardless of what he does,False,True,False,False,False,False,False,False,46-55,Man,True,topic 5,topic 6,topic 3
137,283,being a pawn and the corruption of the department of parole have dramatically,race nothing to do with my political,False,True,False,False,False,False,False,False,56-65,Man,True,topic 6,topic 2,topic 5
138,285,being made my concern for politics and the need to express my much more and opinionated before i thought my didnt matter but now i can see there truly i know that my for myself and for are compassionately driven for the greater good,some people believe that their race is targeted possibly to some degree on some to me it may be less targeted than they think,False,True,False,False,False,False,False,False,26-35,Man,True,topic 3,topic 1,topic 6
